0,1,2,3,4,5,6,7,8
1771505406.0715082,-196.95628356933594,170.01797485351562,-18.434812545776367,0.0,65.7784652709961,210.99029541015625,58.30630111694336,0.0
1771505406.0789056,-211.42225646972656,168.4150848388672,-18.608749389648438,0.0,75.7725601196289,210.44219970703125,57.68720245361328,0.0
1771505406.0898829,-216.04241943359375,171.0221405029297,-19.04001235961914,0.0,86.690673828125,209.3731231689453,57.5081787109375,0.0
1771505406.0984342,-217.29763793945312,172.58001708984375,-17.810789108276367,0.0,97.7244873046875,207.5618133544922,56.08259201049805,0.0
1771505406.106411,-218.0773162841797,175.0794677734375,-16.305017471313477,0.0,109.370849609375,206.2124481201172,54.829444885253906,0.0
1771505406.1169076,-219.0106201171875,179.4187774658203,-14.231114387512207,0.0,120.45242309570312,202.78659057617188,52.66472244262695,0.0
1771505406.1234734,-217.3955841064453,183.99005126953125,-12.466694831848145,0.0,130.45494079589844,197.9927978515625,50.00360870361328,0.0
1771505406.13193,-214.8816680908203,189.71505737304688,-9.117443084716797,0.0,139.89402770996094,192.8733367919922,46.959590911865234,0.0
1771505406.1406286,-209.66677856445312,193.836181640625,-5.9727091789245605,0.0,147.76649475097656,187.7403106689453,45.24074172973633,0.0
1771505406.153173,-201.87637329101562,197.64341735839844,-2.0103719234466553,0.0,155.33534240722656,182.85252380371094,44.06718444824219,0.0
1771505406.1597128,-191.89096069335938,199.57484436035156,2.087754964828491,0.0,160.875,179.07403564453125,43.601898193359375,0.0
1771505406.168296,-179.4275665283203,200.59478759765625,5.638077259063721,0.0,163.39137268066406,175.75746154785156,42.98109817504883,0.0
1771505406.1764705,-168.10125732421875,201.49923706054688,10.247438430786133,0.0,161.8879852294922,172.653076171875,41.29114532470703,0.0
1771505406.1834483,-156.6532440185547,201.60289001464844,14.706154823303223,0.0,157.36141967773438,169.1495361328125,39.530792236328125,0.0
1771505406.19168,-146.51089477539062,201.45643615722656,18.742809295654297,0.0,150.338623046875,166.0780029296875,37.211570739746094,0.0
1771505406.2025135,-139.03439331054688,201.76943969726562,22.258014678955078,0.0,140.91207885742188,163.4431915283203,34.77622985839844,0.0
1771505406.2080166,-123.62421417236328,200.85987854003906,26.247303009033203,0.0,130.11270141601562,161.55081176757812,33.318756103515625,0.0
1771505406.2190032,-115.58006286621094,199.15750122070312,32.49604415893555,0.0,116.51011657714844,159.27101135253906,32.02682876586914,0.0
1771505406.2239156,-111.8028793334961,197.51776123046875,35.843631744384766,0.0,104.27189636230469,159.4173126220703,31.100738525390625,0.0
1771505406.2359643,-109.73616027832031,195.32022094726562,38.01567077636719,0.0,91.33583068847656,160.74371337890625,30.577072143554688,0.0
1771505406.2408786,-109.68836212158203,193.02105712890625,38.64131546020508,0.0,80.10730743408203,163.72286987304688,30.44429588317871,0.0
1771505406.2519934,-111.03275299072266,190.40489196777344,38.94198989868164,0.0,69.5160140991211,167.45034790039062,30.824491500854492,0.0
1771505406.2583745,-112.99247741699219,186.63323974609375,37.96867752075195,0.0,60.772926330566406,173.61016845703125,32.013572692871094,0.0
1771505406.270058,-116.89542388916016,183.0690155029297,34.00709915161133,0.0,54.5460205078125,179.5,35.63544464111328,0.0
1771505406.2749066,-122.14798736572266,180.5768585205078,28.866230010986328,0.0,50.20012664794922,185.0430450439453,40.34675979614258,0.0
1771505406.2865047,-127.33146667480469,178.0193328857422,23.731399536132812,0.0,47.70317459106445,189.34251403808594,44.196929931640625,0.0
1771505406.2909794,-134.4047393798828,175.85952758789062,17.064367294311523,0.0,47.424007415771484,193.81756591796875,48.54867172241211,0.0
1771505406.3195307,-141.9542236328125,173.58602905273438,10.197502136230469,0.0,49.045806884765625,198.861572265625,51.819725036621094,0.0
1771505406.3260176,-158.42251586914062,167.95729064941406,-1.5539805889129639,0.0,61.89439392089844,211.52197265625,59.60480880737305,0.0
1771505406.3366106,-174.8879852294922,168.64617919921875,-6.726897239685059,0.0,70.89827728271484,216.80816650390625,61.668243408203125,0.0
1771505406.3437486,-193.96450805664062,166.2898712158203,-13.048190116882324,0.0,80.14888763427734,220.69654846191406,62.762046813964844,0.0
1771505406.3529408,-203.83248901367188,168.61691284179688,-17.60053253173828,0.0,90.3041763305664,223.3865966796875,63.56979751586914,0.0
1771505406.3638434,-209.7877655029297,169.3734130859375,-18.90440559387207,0.0,99.72337341308594,224.26400756835938,63.261741638183594,0.0
1771505406.3717148,-214.50103759765625,170.42543029785156,-19.16806411743164,0.0,108.97488403320312,223.58082580566406,62.604286193847656,0.0
1771505406.3818898,-218.54905700683594,172.51449584960938,-18.113426208496094,0.0,118.23036193847656,222.3681182861328,61.467811584472656,0.0
1771505406.3893964,-221.04705810546875,175.44635009765625,-17.338329315185547,0.0,126.99786376953125,220.2241973876953,59.730613708496094,0.0
1771505406.4012928,-222.3565673828125,178.3623046875,-15.700752258300781,0.0,135.20571899414062,216.88088989257812,58.166133880615234,0.0
1771505406.4047987,-221.87257385253906,181.22943115234375,-13.035194396972656,0.0,142.4142608642578,213.8775634765625,57.45777130126953,0.0
1771505406.4176211,-220.15866088867188,184.71800231933594,-10.335043907165527,0.0,147.63082885742188,209.7483673095703,56.771812438964844,0.0
1771505406.4231665,-216.61264038085938,188.5576629638672,-8.239487648010254,0.0,151.47760009765625,205.49761962890625,56.21792221069336,0.0
1771505406.435777,-212.0286102294922,191.906982421875,-5.3232221603393555,0.0,153.00169372558594,201.2045440673828,55.10828399658203,0.0
1771505406.4408798,-205.41336059570312,194.44236755371094,-1.8326536417007446,0.0,151.22052001953125,196.85418701171875,53.31523132324219,0.0
1771505406.452723,-197.33180236816406,196.94882202148438,0.606044352054596,0.0,146.94302368164062,191.49021911621094,50.39212417602539,0.0
1771505406.4580529,-187.54005432128906,197.92156982421875,3.241456985473633,0.0,140.37408447265625,185.90576171875,47.15254592895508,0.0
1771505406.4680192,-176.85780334472656,198.41302490234375,5.019555568695068,0.0,130.79124450683594,179.29672241210938,43.65148162841797,0.0
1771505406.4755082,-166.9167938232422,198.58010864257812,7.210189342498779,0.0,120.7771987915039,174.5671844482422,40.602970123291016,0.0
1771505406.4830523,-157.89346313476562,197.8869171142578,10.88402271270752,0.0,108.94552612304688,169.866943359375,37.97801971435547,0.0
1771505406.4915335,-149.11167907714844,197.46942138671875,14.717483520507812,0.0,96.01273345947266,165.8000030517578,35.400028228759766,0.0
1771505406.5013993,-142.6774139404297,197.3080291748047,17.57066535949707,0.0,83.9610595703125,163.2218475341797,33.31212615966797,0.0
1771505406.5085406,-137.49598693847656,196.3359375,19.75709342956543,0.0,71.66356658935547,161.48367309570312,32.114715576171875,0.0
