0,1,2,3,4,5,6,7,8
1771505605.7289445,-129.120849609375,111.72391510009766,-2.0249948501586914,0.0,-3.4354660511016846,92.65508270263672,73.76974487304688,0.0
1771505605.7453945,-134.9290771484375,121.01909637451172,-9.313813209533691,0.0,-8.161907196044922,103.27705383300781,62.58620071411133,0.07593867927789688
1771505605.7567139,-135.15054321289062,124.8976058959961,-15.50048828125,0.0,-8.568467140197754,106.18312072753906,58.08460235595703,0.0
1771505605.7687855,-135.54702758789062,127.46192169189453,-20.13604736328125,0.0,-8.638236045837402,108.6850357055664,55.150150299072266,0.0
1771505605.7728205,-134.13279724121094,131.1592559814453,-26.231517791748047,0.0,-7.31322717666626,111.9305648803711,51.34079360961914,0.0
1771505605.778532,-131.79788208007812,134.7680206298828,-31.441410064697266,0.0,-6.1346755027771,114.5105972290039,48.162044525146484,0.0
1771505605.7853248,-130.3713836669922,138.68663024902344,-35.760555267333984,0.0,-4.574367523193359,117.02140045166016,44.62241744995117,0.0
1771505605.795646,-127.90189361572266,143.07522583007812,-39.88591766357422,0.0,-2.0269529819488525,120.6666030883789,39.372833251953125,0.0
1771505605.8012936,-125.69898986816406,148.18443298339844,-42.770687103271484,0.0,1.460410714149475,122.9294204711914,33.971248626708984,0.0
1771505605.8144152,-123.86284637451172,152.79632568359375,-43.52531051635742,0.0,4.805955410003662,127.38609313964844,28.819616317749023,0.0
1771505605.822163,-121.70619201660156,156.49940490722656,-43.61491394042969,0.0,7.9774699211120605,130.7020721435547,24.29425621032715,0.0
1771505605.8290498,-116.90938568115234,157.76869201660156,-42.6256103515625,0.0,14.248003005981445,138.7439422607422,12.27838134765625,0.0
1771505605.8335934,-113.02179718017578,159.36431884765625,-41.88019561767578,0.0,17.42854881286621,137.83984375,5.510035514831543,0.0
1771505605.8437972,-108.34588623046875,160.0004119873047,-40.781166076660156,0.0,21.777700424194336,142.0554656982422,2.3093414306640625,0.0
1771505605.8501275,-102.06649017333984,160.80613708496094,-38.7107048034668,0.0,27.49203109741211,143.3453369140625,-1.3838685750961304,0.0
1771505605.8621397,-96.5955581665039,162.16819763183594,-35.76764678955078,0.0,34.76986312866211,144.69558715820312,-3.7598345279693604,0.0
1771505605.8727784,-90.42325592041016,163.06283569335938,-32.91111373901367,0.0,42.347904205322266,146.23403930664062,-5.1850481033325195,0.0
1771505605.8824809,-82.98005676269531,163.65060424804688,-29.721956253051758,0.0,50.16029357910156,148.1400909423828,-5.8104400634765625,0.0
1771505605.892839,-75.32093048095703,162.74758911132812,-25.837751388549805,0.0,57.69638442993164,148.3773956298828,-4.553229808807373,0.0
1771505605.9035888,-67.13025665283203,163.34890747070312,-21.995466232299805,0.0,64.80540466308594,148.865966796875,-2.500497341156006,0.0
1771505605.9126809,-60.14157485961914,161.81295776367188,-17.471254348754883,0.0,69.67472839355469,148.79823303222656,-0.2447051703929901,0.0
1771505605.9182,-53.19683837890625,160.74407958984375,-11.398468971252441,0.0,75.95970916748047,149.22718811035156,3.3309576511383057,0.0
1771505605.9249592,-46.28567886352539,159.75906372070312,-5.476293087005615,0.0,80.65425109863281,150.5615234375,5.832505226135254,0.0
1771505605.9307501,-41.388004302978516,157.9912872314453,0.7458754181861877,0.0,85.5639877319336,152.51930236816406,7.605672836303711,0.0
1771505605.9369886,-35.57918167114258,154.64146423339844,7.434433460235596,0.0,88.8813247680664,155.45799255371094,9.856661796569824,0.0
1771505605.9502718,-31.06145477294922,151.94020080566406,13.86555004119873,0.0,93.02315521240234,155.7018280029297,11.124795913696289,0.0
1771505605.9615276,-27.254688262939453,148.7606658935547,20.80286979675293,0.0,99.65843963623047,154.7819061279297,14.694866180419922,0.0
1771505605.9755476,-24.442174911499023,145.76193237304688,27.771827697753906,0.0,106.23121643066406,152.01441955566406,19.247682571411133,0.0
1771505605.9793782,-22.99456024169922,142.6345672607422,34.46369552612305,0.0,110.63037109375,149.2800750732422,24.197463989257812,0.0
1771505605.9870021,-22.248584747314453,140.50755310058594,41.88602828979492,0.0,114.34458923339844,146.08714294433594,30.41707420349121,0.0
1771505606.000362,-21.87676429748535,137.875732421875,47.17699432373047,0.0,116.94353485107422,143.34793090820312,37.327335357666016,0.0
1771505606.0149293,-24.24744987487793,135.54786682128906,52.18574142456055,0.0,118.02774047851562,140.55361938476562,44.66941452026367,0.0
1771505606.023905,-27.166528701782227,132.88548278808594,57.739356994628906,0.0,119.78640747070312,139.7919921875,52.89417266845703,0.0
1771505606.0305495,-29.18779182434082,131.1351318359375,62.30855941772461,0.0,120.24565887451172,138.7045440673828,59.63856887817383,0.0
1771505606.0391197,-31.692293167114258,129.43838500976562,65.68289184570312,0.0,121.28768157958984,135.71864318847656,66.90766906738281,0.0
1771505606.0482683,-34.499839782714844,128.4351043701172,67.61589050292969,0.0,122.44851684570312,131.3209228515625,73.08645629882812,0.0
1771505606.0573707,-37.64725112915039,127.45863342285156,68.48321533203125,0.0,124.59132385253906,127.85735321044922,79.02719116210938,0.0
1771505606.0694735,-40.78717041015625,127.60215759277344,67.70616149902344,0.0,124.74583435058594,125.23028564453125,84.88567352294922,0.0
1771505606.082398,-45.4163818359375,126.4729995727539,66.83026123046875,0.0,121.01063537597656,122.15814208984375,90.91731262207031,0.0
1771505606.0869117,-49.001304626464844,125.22608184814453,64.7656478881836,0.0,118.09042358398438,119.45036315917969,95.23103332519531,0.0
1771505606.0953577,-54.107879638671875,123.39835357666016,62.32048797607422,0.0,113.07797241210938,117.26423645019531,98.58878326416016,0.0
1771505606.1013122,-58.60145568847656,122.12279510498047,58.391334533691406,0.0,108.11708068847656,114.0049819946289,102.28438568115234,0.0
1771505606.1140544,-63.46981430053711,120.72703552246094,54.25853729248047,0.0,100.96188354492188,110.30799865722656,105.64785766601562,0.0
1771505606.1195247,-66.94876098632812,120.28555297851562,48.9114990234375,0.0,95.67737579345703,107.60600280761719,108.36329650878906,0.0
1771505606.1303334,-71.0705337524414,119.57341003417969,43.26247787475586,0.0,90.50342559814453,105.4364013671875,109.7765884399414,0.0
1771505606.1354098,-74.7911148071289,118.4002685546875,36.14057540893555,0.0,82.88420104980469,104.3407211303711,112.0959701538086,0.0
1771505606.1450293,-78.31409454345703,117.46235656738281,30.50067901611328,0.0,77.81940460205078,103.94156646728516,113.6520767211914,0.0
1771505606.153127,-82.72821044921875,115.67361450195312,25.35953712463379,0.0,74.72959899902344,103.22809600830078,113.48117065429688,0.0
