0,1,2,3,4,5,6,7,8
1771869313.3981245,-127.42591857910156,236.40948486328125,-3.969675064086914,0.0,156.1197967529297,237.0178680419922,-3.383058547973633,0.0
1771869313.422211,-127.37242126464844,235.9266815185547,-3.986947774887085,0.0,156.02874755859375,237.24330139160156,-3.6295690536499023,0.0
1771869313.4449613,-127.59013366699219,235.51226806640625,-4.0892157554626465,0.0,156.04344177246094,237.50791931152344,-3.8742289543151855,0.0
1771869313.4650793,-127.81525421142578,235.0830078125,-4.106075763702393,0.0,155.95921325683594,237.50436401367188,-3.9947359561920166,0.0
1771869313.4905257,-128.08261108398438,234.89675903320312,-4.190671920776367,0.0,155.9451141357422,237.56884765625,-4.155910491943359,0.0
1771869313.5103822,-128.32254028320312,234.9086456298828,-4.31510066986084,0.0,155.92208862304688,237.4676971435547,-4.3441009521484375,0.0
1771869313.5327559,-128.58718872070312,235.01596069335938,-4.405910015106201,0.0,155.9445037841797,237.3229522705078,-4.613415241241455,0.0
1771869313.556004,-128.83531188964844,234.93528747558594,-4.449300289154053,0.0,155.9957733154297,237.31748962402344,-4.742635250091553,0.0
1771869313.5760894,-129.29396057128906,234.95082092285156,-4.576698303222656,0.0,156.0032501220703,237.2083282470703,-4.672682762145996,0.0
1771869313.5985825,-129.50717163085938,234.7126922607422,-4.563828468322754,0.0,156.199462890625,237.11709594726562,-4.4367995262146,0.0
1771869313.624425,-129.6961212158203,234.51809692382812,-4.666472911834717,0.0,156.30776977539062,237.060302734375,-4.3466925621032715,0.0
1771869313.6423728,-129.56028747558594,234.03033447265625,-4.829215049743652,0.0,156.4627227783203,237.2722625732422,-4.391240119934082,0.0
1771869313.666667,-129.2923126220703,233.4464874267578,-4.798943042755127,0.0,156.72100830078125,237.4322509765625,-4.41819429397583,0.0
1771869313.6913083,-128.91078186035156,232.8497314453125,-4.679533004760742,0.0,157.03880310058594,237.2606658935547,-4.44917106628418,0.0
1771869313.7098866,-128.4498291015625,232.34454345703125,-4.586441993713379,0.0,157.39566040039062,236.73341369628906,-4.4518208503723145,0.0
1771869313.7339828,-127.92684173583984,231.90103149414062,-4.484431743621826,0.0,157.8459930419922,236.2916717529297,-4.361833572387695,0.0
1771869313.7576249,-127.47400665283203,231.77354431152344,-4.503815174102783,0.0,158.09365844726562,235.77456665039062,-4.287724494934082,0.0
1771869313.7793715,-126.92391967773438,231.70172119140625,-4.434009075164795,0.0,158.22911071777344,235.47288513183594,-4.197812557220459,0.0
1771869313.803654,-126.21763610839844,231.71290588378906,-4.4460129737854,0.0,158.33001708984375,235.32101440429688,-4.07080078125,0.0
1771869313.824022,-125.39432525634766,231.66275024414062,-4.472867965698242,0.0,158.42092895507812,235.27882385253906,-3.9126906394958496,0.0
1771869313.8417854,-124.61949157714844,231.5931854248047,-4.605380058288574,0.0,158.56515502929688,235.35446166992188,-3.6690189838409424,0.0
1771869313.862923,-124.26077270507812,232.0325469970703,-4.854603290557861,0.0,158.63668823242188,235.4400177001953,-3.3995847702026367,0.0
1771869313.8850868,-123.88995361328125,232.30982971191406,-4.850564479827881,0.0,158.71981811523438,235.52317810058594,-3.091207504272461,0.0
1771869313.9080777,-123.80181121826172,232.5546875,-4.779374122619629,0.0,158.887451171875,235.64956665039062,-2.7926833629608154,0.0
1771869313.9252996,-123.85431671142578,232.8192596435547,-4.698318958282471,0.0,159.1068878173828,235.770263671875,-2.5407283306121826,0.0
1771869313.946978,-123.97557830810547,232.99127197265625,-4.636861801147461,0.0,159.4541015625,235.8826446533203,-2.3984100818634033,0.0
1771869313.9727073,-124.11039733886719,233.11544799804688,-4.539175987243652,0.0,159.83226013183594,236.0042266845703,-2.2704803943634033,0.0
1771869313.9934895,-124.39634704589844,233.1327667236328,-4.365139007568359,0.0,160.20407104492188,236.16757202148438,-2.1921000480651855,0.0
1771869314.0120623,-125.13795471191406,233.2031707763672,-4.3469438552856445,0.0,160.57485961914062,236.19708251953125,-2.118190050125122,0.0
1771869314.034927,-126.06874084472656,233.02545166015625,-4.360430717468262,0.0,160.80628967285156,236.13319396972656,-2.100177049636841,0.0
1771869314.056993,-127.17913055419922,232.9331512451172,-4.420046806335449,0.0,160.9726104736328,236.1664276123047,-2.144792318344116,0.0
