0,1,2,3,4,5,6,7,8
1771503547.2963886,0.0,0.0,0.0,0.0,140.0537872314453,340.74273681640625,25.33917236328125,0.0
1771503547.3176823,0.0,0.0,0.0,0.0,141.000244140625,340.8193359375,26.471317291259766,0.0
1771503547.3385217,0.0,0.0,0.0,0.0,141.87364196777344,340.77227783203125,27.168691635131836,0.0
1771503547.3526435,0.0,0.0,0.0,0.0,143.03732299804688,341.2087707519531,27.92940902709961,0.0
1771503547.369421,0.0,0.0,0.0,0.0,144.3199920654297,340.83624267578125,28.352272033691406,0.0
1771503547.3873687,0.0,0.0,0.0,0.0,145.10487365722656,339.9815673828125,28.53921890258789,0.0
1771503547.4028926,0.0,0.0,0.0,0.0,146.2852325439453,339.85028076171875,28.222532272338867,0.0
1771503547.4208307,0.0,0.0,0.0,0.0,146.7904052734375,340.3086242675781,27.81391716003418,0.0
1771503547.437084,0.0,0.0,0.0,0.0,147.13624572753906,340.84844970703125,27.91142463684082,0.0
1771503547.4531205,0.0,0.0,0.0,0.0,148.0172882080078,341.8898010253906,27.62672233581543,0.0
1771503547.4698374,0.0,0.0,0.0,0.0,149.11886596679688,343.50567626953125,26.92778205871582,0.0
1771503547.4877613,0.0,0.0,0.0,0.0,149.93316650390625,345.5058898925781,26.939844131469727,0.0
1771503547.50338,0.0,0.0,0.0,0.0,150.30889892578125,346.93377685546875,27.055450439453125,0.0
1771503547.5220592,0.0,0.0,0.0,0.0,150.6393585205078,347.3990173339844,27.053749084472656,0.0
1771503547.541065,0.0,0.0,0.0,0.0,151.41714477539062,348.2994079589844,27.230989456176758,0.0
1771503547.5571635,0.0,0.0,0.0,0.0,152.493896484375,349.50531005859375,27.575836181640625,0.0
1771503547.5729551,0.0,0.0,0.0,0.0,154.14022827148438,350.87701416015625,28.586254119873047,0.0
1771503547.5917158,0.0,0.0,0.0,0.0,155.4784393310547,352.30029296875,29.534635543823242,0.0
1771503547.6073718,0.0,0.0,0.0,0.0,156.42372131347656,353.700927734375,30.63587188720703,0.0
1771503547.6263123,0.0,0.0,0.0,0.0,156.89718627929688,354.6739501953125,31.83209991455078,0.0
1771503547.6437335,0.0,0.0,0.0,0.0,157.07064819335938,354.9892578125,32.450279235839844,0.0
1771503547.6626563,0.0,0.0,0.0,0.0,157.2606658935547,355.20367431640625,32.321250915527344,0.0
1771503547.6792767,0.0,0.0,0.0,0.0,157.15248107910156,355.14593505859375,32.300933837890625,0.0
1771503547.69787,0.0,0.0,0.0,0.0,156.7184600830078,354.9779968261719,32.326595306396484,0.0
1771503547.7131033,0.0,0.0,0.0,0.0,156.2137451171875,354.94573974609375,32.42775344848633,0.0
1771503547.731355,0.0,0.0,0.0,0.0,155.4077606201172,354.6434631347656,32.4968376159668,0.0
1771503547.748843,0.0,0.0,0.0,0.0,154.58543395996094,354.1770324707031,32.636409759521484,0.0
1771503547.766305,0.0,0.0,0.0,0.0,153.62950134277344,353.28436279296875,32.771907806396484,0.0
1771503547.7839315,0.0,0.0,0.0,0.0,152.3422393798828,351.8899230957031,33.20745086669922,0.0
1771503547.8018162,0.0,0.0,0.0,0.0,151.08154296875,350.6992492675781,33.499454498291016,0.0
1771503547.818705,0.0,0.0,0.0,0.0,150.4713134765625,350.3406982421875,33.234954833984375,0.0
1771503547.8379798,0.0,0.0,0.0,0.0,150.0086669921875,350.5587463378906,33.200138092041016,0.0
1771503547.8543127,0.0,0.0,0.0,0.0,149.71299743652344,350.702392578125,32.986873626708984,0.0
1771503547.872851,0.0,0.0,0.0,0.0,149.1294403076172,350.5409851074219,32.64350128173828,0.0
1771503547.8874333,0.0,0.0,0.0,0.0,147.94898986816406,349.48309326171875,32.548057556152344,0.0
1771503547.9048626,0.0,0.0,0.0,0.0,146.998046875,349.0068359375,32.53412628173828,0.0
1771503547.9206176,0.0,0.0,0.0,0.0,146.17759704589844,349.1516418457031,32.22776412963867,0.0
1771503547.939228,0.0,0.0,0.0,0.0,145.35263061523438,349.5632019042969,31.84972381591797,0.0
1771503547.9574935,0.0,0.0,0.0,0.0,144.57850646972656,349.9679260253906,31.446056365966797,0.0
1771503547.9768991,0.0,0.0,0.0,0.0,143.31863403320312,349.829833984375,31.080760955810547,0.0
1771503547.993655,0.0,0.0,0.0,0.0,142.45794677734375,350.2790222167969,30.75506591796875,0.0
1771503548.016774,0.0,0.0,0.0,0.0,141.49537658691406,350.834228515625,30.381601333618164,0.0
1771503548.0364578,-39.89093017578125,282.0947570800781,-1.3197067975997925,0.0,140.54161071777344,351.09100341796875,30.062049865722656,0.0
1771503548.0536387,-23.52788543701172,264.18255615234375,-19.351280212402344,0.0,139.73870849609375,351.45855712890625,29.72977638244629,0.0
1771503548.07232,-16.41889762878418,258.36297607421875,-13.814494132995605,0.0,139.70486450195312,351.98260498046875,29.520959854125977,0.0
1771503548.0904095,-12.228927612304688,251.6835479736328,-9.647547721862793,0.0,139.1286163330078,351.4286193847656,29.3409481048584,0.0
1771503548.1060748,-9.001912117004395,248.07398986816406,-8.115966796875,0.0,138.53810119628906,350.6291198730469,28.942481994628906,0.0
1771503548.1225257,-7.12028694152832,244.22315979003906,-9.925970077514648,0.0,138.35523986816406,350.0475158691406,28.77473258972168,0.0
1771503548.1390562,-7.875842571258545,242.2605743408203,-14.032302856445312,0.0,138.69834899902344,349.639404296875,29.649768829345703,0.0
1771503548.155382,-11.187050819396973,241.384521484375,-18.754959106445312,0.0,138.69476318359375,349.0546875,30.22799301147461,0.0
1771503548.1719785,-14.90430736541748,241.5833282470703,-25.00859260559082,0.0,138.52655029296875,349.054443359375,30.201614379882812,0.0
1771503548.1885562,-17.622713088989258,242.68898010253906,-31.08666229248047,0.0,139.08409118652344,350.0434875488281,30.140661239624023,0.0
1771503548.2073047,-19.922998428344727,242.18011474609375,-35.32699203491211,0.0,139.1066131591797,349.84130859375,31.107799530029297,0.0
1771503548.224876,-22.333032608032227,240.68975830078125,-38.043724060058594,0.0,138.49002075195312,348.95941162109375,31.622100830078125,0.0
1771503548.2412157,-23.485759735107422,239.42950439453125,-38.61045837402344,0.0,137.90036010742188,348.1075439453125,31.95052146911621,0.0
1771503548.2563975,-23.498432159423828,236.61941528320312,-36.12309646606445,0.0,137.3040771484375,347.2343444824219,32.38076400756836,0.0
1771503548.2752285,-19.987722396850586,234.9708709716797,-32.469966888427734,0.0,136.82835388183594,346.902587890625,32.46223831176758,0.0
1771503548.2914557,-15.291872024536133,233.5249786376953,-27.831533432006836,0.0,136.3768768310547,346.4412536621094,32.53828811645508,0.0
1771503548.309411,-9.842458724975586,231.62176513671875,-22.51849365234375,0.0,135.64749145507812,346.40972900390625,32.56562423706055,0.0
1771503548.3269367,-3.608114719390869,230.92430114746094,-16.620180130004883,0.0,135.254150390625,346.3407287597656,32.725502014160156,0.0
1771503548.3439834,3.8709909915924072,231.25146484375,-10.324612617492676,0.0,134.74424743652344,345.9339599609375,33.67478561401367,0.0
1771503548.361943,10.305509567260742,233.49493408203125,-5.404993057250977,0.0,134.23977661132812,346.7517395019531,33.85631561279297,0.0
1771503548.381508,15.834917068481445,234.5570526123047,-1.5227439403533936,0.0,134.08047485351562,347.9210510253906,32.69246292114258,0.0
1771503548.397274,19.945154190063477,237.86099243164062,1.645919919013977,0.0,134.21913146972656,349.45416259765625,30.955751419067383,0.0
1771503548.416022,22.55857276916504,242.1363983154297,3.4446868896484375,0.0,134.75439453125,351.0953674316406,28.940683364868164,0.0
1771503548.434943,22.58907699584961,246.91644287109375,4.689855575561523,0.0,135.07339477539062,352.83905029296875,27.264808654785156,0.0
1771503548.4518437,21.24887466430664,254.8133087158203,5.139029502868652,0.0,135.64569091796875,354.80926513671875,27.072711944580078,0.0
1771503548.4700792,17.66912841796875,263.2925720214844,5.22966194152832,0.0,136.0645294189453,355.6974182128906,28.499183654785156,0.0
1771503548.4881098,12.220062255859375,270.65264892578125,4.581105709075928,0.0,137.7869873046875,355.904541015625,31.476318359375,0.0
1771503548.5058634,5.419875621795654,277.4276123046875,3.1889889240264893,0.0,138.7639923095703,355.248779296875,33.92806625366211,0.0
1771503548.522698,-1.8526309728622437,283.45947265625,2.3423891067504883,0.0,140.00234985351562,353.8387451171875,34.93299102783203,0.0
1771503548.5406451,-9.472267150878906,287.9512939453125,1.6902432441711426,0.0,140.10198974609375,352.1357421875,35.34833526611328,0.0
1771503548.556416,-17.08623695373535,291.3374938964844,0.6181938648223877,0.0,139.1536102294922,349.7395935058594,35.9555549621582,0.0
